x,y,z,ux,uy,uz,sxx,syy,szz,sxy,sxz,syz,zone_id
4.500000000000001,0.1,0.5,0.007031461522888025,0.0,0.017392101255135742,-10.051295804477208,-9.939158544338552,-9.644496917224537,-1.2463776584843096e-05,0.017781440739141872,1.012728280945888e-06,123
4.7,0.1,0.5,0.004261937806934269,0.0,0.017806756749838167,-10.057501300794783,-9.938837226334998,-9.636684830882558,-7.668913656283825e-06,0.011092098267702978,5.56627612990598e-07,124
4.9,0.1,0.5,0.0013740172250855352,0.0,0.018022488969258836,-10.060659837708387,-9.938656039929112,-9.63262036194657,3.384306288494806e-06,0.0037863385075375022,7.196967897121813e-07,125
5.1000000000000005,0.1,0.5,-0.001553991205302339,0.0,0.018027374625042378,-10.06063500940618,-9.938629620036906,-9.632513090787366,1.9610202088770602e-06,-0.0037268576972186475,9.190667018360115e-07,126
5.3,0.1,0.5,-0.0044419812191583835,0.0,0.017821109241040266,-10.057436687112256,-9.938765112188012,-9.636388873836719,7.074287688880364e-07,-0.011035101796456379,1.3398457895896222e-06,127
5.5,0.1,0.5,-0.007211841623111391,0.0,0.017415724059059175,-10.051204967212886,-9.939043004402112,-9.64401005480673,3.7011522720533422e-06,-0.01772310867558457,1.5685869830427703e-06,128
5.699999999999999,0.1,0.5,-0.009792640478050651,0.0,0.016834049036805666,-10.042367933687016,-9.939455120426226,-9.654907668446926,-2.1155209982371917e-06,-0.023475191747630787,2.2061074577090223e-06,129
5.9,0.1,0.5,-0.012124458186371891,0.0,0.01610732232782551,-10.031375279754592,-9.93996234000985,-9.668436420303701,8.15189425701365e-07,-0.028035047422229075,1.4751045335603118e-06,130
6.1000000000000005,0.1,0.5,-0.014159954110226478,0.0,0.01527148167305212,-10.018742343054369,-9.940526632645687,-9.683890820183207,1.9447264082785355e-05,-0.03130741059108063,5.220942784182525e-07,131
6.3,0.1,0.5,-0.01586625803944155,0.0,0.014364517580720873,-10.005110483092091,-9.94113281292008,-9.700553581516862,2.4997352960625016e-05,-0.03327474673865565,-3.2867940035087394e-06,132
6.5,0.1,0.5,-0.01722531476735143,0.0,0.013422043813389321,-9.991021939892796,-9.94174382804795,-9.717697200356314,2.6022407428681986e-06,-0.03415133518067568,-9.120752764832624e-06,133
6.700000000000001,0.1,0.5,-0.018231137669144658,0.0,0.012474528400896736,-9.976871461625219,-9.942322790936288,-9.734742493065335,-7.126820098797223e-06,-0.03405074566153544,-1.1155504828917765e-05,134
6.9,0.1,0.5,-0.018887864971261024,0.0,0.011548876056051212,-9.963044129814056,-9.94285828771462,-9.751247308761414,-1.6473529454954226e-06,-0.03310237842859631,-1.046739277882439e-05,135
7.1,0.1,0.5,-0.019207991009283526,0.0,0.010666312285295422,-9.949820141291298,-9.943324392597173,-9.766801821697232,-3.381457718625871e-06,-0.031514277229198986,-3.940437191407137e-06,136
7.299999999999999,0.1,0.5,-0.01921049081864534,0.0,0.009839849059469628,-9.937460260330555,-9.943744952857514,-9.781264503967519,-5.751407680281806e-07,-0.029561859462613572,-2.4587689581050193e-06,137
7.5,0.1,0.5,-0.0189180522471964,0.0,0.009077760710568447,-9.926026438911753,-9.944107142774493,-9.794509274962907,6.968396071884112e-06,-0.027333783240103077,5.1047127606811705e-06,138
7.700000000000001,0.1,0.5,-0.01835460085521711,0.0,0.008385157607237403,-9.915515702523669,-9.944383945790241,-9.806404026438182,4.561124350123448e-06,-0.024969553807323207,6.405933189960742e-06,139
